,team_rank,rank_diff,win_rate,Team_Venue_Form,Opp_Venue_Form,Team_Cumul_GD,Opp_Cumul_GD,win
112,0.125,0.0648148148148148,0.0,0.2857142857142857,0.8,0.375,0.8292682926829269,0.0
113,0.125,0.3981481481481481,1.0,0.5,0.7333333333333333,0.2499999999999999,0.5609756097560976,1.0
114,0.125,0.2175925925925926,0.75,1.0,0.2666666666666666,0.2499999999999999,0.5853658536585367,0.0
115,0.125,0.2407407407407407,1.0,0.8571428571428571,0.2666666666666666,0.2499999999999999,0.7317073170731708,1.0
116,0.125,0.4351851851851852,0.0,0.2857142857142857,0.6,0.3333333333333333,0.5121951219512195,1.0
117,0.125,0.1203703703703703,0.5,0.4285714285714286,0.0666666666666666,0.375,0.6585365853658537,1.0
118,0.125,0.1666666666666666,0.0,0.4285714285714286,0.6666666666666666,0.5416666666666666,0.6829268292682927,0.0
119,0.125,0.0648148148148148,0.0,0.4285714285714286,0.8,0.4166666666666666,0.853658536585366,0.0
120,0.125,0.1388888888888889,0.5555555555555556,0.5,0.6666666666666666,0.2916666666666666,0.7073170731707318,0.0
121,0.125,0.6296296296296297,0.8571428571428571,0.5714285714285714,0.2,0.1666666666666666,0.4634146341463415,1.0
122,0.125,0.1944444444444444,0.5,0.8571428571428571,0.2666666666666666,0.2083333333333333,0.7073170731707318,1.0
123,0.125,0.2175925925925926,0.6,0.5714285714285714,0.4666666666666667,0.2083333333333333,0.5365853658536586,0.0
124,0.125,0.3703703703703703,1.0,0.8571428571428571,0.1333333333333333,0.2499999999999999,0.4878048780487805,1.0
125,0.125,0.0694444444444444,0.6666666666666666,0.8571428571428571,0.7333333333333333,0.4166666666666666,0.7073170731707318,0.0
126,0.125,0.25,0.5,0.7142857142857143,0.4666666666666667,0.4166666666666666,0.6829268292682927,1.0
127,0.75,0.1805555555555555,1.0,0.3571428571428571,0.3333333333333333,0.375,0.5609756097560976,0.0
128,0.75,0.1342592592592592,0.3333333333333333,0.4285714285714286,0.6666666666666666,0.2916666666666666,0.6341463414634148,0.0
129,0.75,0.1111111111111111,0.5,0.5714285714285714,0.2666666666666666,0.2499999999999999,0.5365853658536586,0.0
130,0.75,0.1203703703703703,1.0,0.2142857142857142,0.5333333333333333,0.2083333333333333,0.6097560975609757,0.0
131,0.75,0.3009259259259259,1.0,0.0714285714285714,0.3333333333333333,0.2083333333333333,0.4634146341463415,0.0
132,0.75,0.1018518518518518,1.0,0.1428571428571428,0.1333333333333333,0.1666666666666666,0.5609756097560976,0.0
133,0.75,0.949074074074074,0.0,0.1428571428571428,0.5333333333333333,0.1249999999999999,0.6341463414634148,0.0
134,0.75,0.3888888888888888,1.0,0.5714285714285714,0.7333333333333333,0.1249999999999999,0.5853658536585367,1.0
135,0.75,0.6388888888888888,1.0,0.8571428571428571,0.0666666666666666,0.1666666666666666,0.3658536585365854,1.0
136,0.75,0.2083333333333333,1.0,0.5714285714285714,0.4666666666666667,0.375,0.4390243902439025,0.0
137,0.75,0.1157407407407407,0.0,0.8571428571428571,0.8,0.375,0.5365853658536586,1.0
138,0.75,0.2685185185185185,0.8,0.0714285714285714,0.3333333333333333,0.5416666666666666,0.5365853658536586,0.0
139,0.4375,0.0462962962962962,0.5714285714285714,0.5714285714285714,0.8,0.5833333333333333,0.853658536585366,0.0
140,0.4375,0.1527777777777777,0.4,0.4285714285714286,0.6,0.5416666666666666,0.6829268292682927,1.0
141,0.4375,0.287037037037037,0.8333333333333334,0.5714285714285714,0.7333333333333333,0.375,0.5121951219512195,1.0
142,0.4375,0.2962962962962963,1.0,0.8571428571428571,0.2,0.4583333333333333,0.4634146341463415,1.0
143,0.4375,0.1342592592592592,0.5,0.1428571428571428,0.5333333333333333,0.4583333333333333,0.7560975609756098,0.0
144,0.4375,0.037037037037037,0.1666666666666666,0.8571428571428571,0.8,0.375,0.8292682926829269,1.0
145,0.4375,0.5694444444444444,1.0,0.7142857142857143,0.4666666666666667,0.4166666666666666,0.3170731707317074,1.0
146,0.4375,0.1527777777777777,0.5,1.0,0.7333333333333333,0.4166666666666666,0.5609756097560976,1.0
147,0.4375,0.1574074074074073,0.25,0.7142857142857143,0.4666666666666667,0.375,0.5853658536585367,0.0
148,0.4375,0.4398148148148147,0.75,1.0,0.2666666666666666,0.2499999999999999,0.4878048780487805,1.0
149,0.4375,0.3379629629629629,0.3333333333333333,0.7142857142857143,0.5333333333333333,0.4583333333333333,0.6341463414634148,1.0
150,0.4375,0.0509259259259259,0.5,1.0,0.6666666666666666,0.4999999999999999,0.8048780487804879,0.0
151,0.125,0.1851851851851851,0.6,0.7857142857142857,0.6,0.4166666666666666,0.5853658536585367,0.0
152,0.125,0.0972222222222222,0.5714285714285714,0.0714285714285714,0.3333333333333333,0.3333333333333333,0.7560975609756098,0.0
153,0.125,0.0601851851851851,0.2857142857142857,0.0,1.0,0.2083333333333333,0.8292682926829269,0.0
154,0.125,0.1018518518518518,0.0,0.0714285714285714,0.6666666666666666,0.0833333333333333,0.6097560975609757,0.0
155,0.125,0.25,0.4285714285714285,0.1428571428571428,0.2666666666666666,0.0,0.4390243902439025,1.0
156,0.125,0.0833333333333333,0.6666666666666666,0.2857142857142857,0.5333333333333333,0.1249999999999999,0.6585365853658537,1.0
157,0.125,0.0648148148148148,0.5,0.5,1.0,0.1666666666666666,0.7317073170731708,1.0
158,0.125,0.0601851851851851,0.25,0.7142857142857143,0.8666666666666667,0.3333333333333333,0.7317073170731708,0.0
159,0.125,0.0833333333333333,0.7142857142857143,0.6428571428571428,0.4666666666666667,0.1666666666666666,0.6341463414634148,0.0
160,0.125,0.287037037037037,0.6,0.8571428571428571,0.2666666666666666,0.1249999999999999,0.5365853658536586,0.0
161,0.125,0.7314814814814814,1.0,0.5714285714285714,0.4,0.0416666666666666,0.5853658536585367,1.0
162,0.125,0.4027777777777777,0.0,0.7142857142857143,0.6666666666666666,0.1249999999999999,0.5853658536585367,1.0
163,0.125,0.162037037037037,0.5,0.5714285714285714,0.6666666666666666,0.1666666666666666,0.4634146341463415,1.0
164,0.125,0.1342592592592592,0.25,0.5714285714285714,0.7333333333333333,0.4166666666666666,0.6097560975609757,0.0
165,0.3125,0.0833333333333333,0.5714285714285714,0.7142857142857143,0.8666666666666667,0.4166666666666666,0.8292682926829269,0.0
166,0.3125,0.0879629629629629,0.0,0.5714285714285714,0.4666666666666667,0.4166666666666666,0.7560975609756098,0.0
167,0.3125,0.6527777777777778,1.0,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.3414634146341464,1.0
168,0.3125,1.0,1.0,0.3571428571428571,0.0,0.3333333333333333,0.0,1.0
169,0.3125,0.1712962962962962,0.25,0.7142857142857143,0.4666666666666667,0.4166666666666666,0.6829268292682927,0.0
170,0.3125,0.4074074074074074,0.0,0.4285714285714286,0.4666666666666667,0.4583333333333333,0.3658536585365854,0.0
171,0.3125,0.1388888888888889,0.25,0.2857142857142857,0.7333333333333333,0.4583333333333333,0.5853658536585367,1.0
172,0.3125,0.2592592592592592,0.0,0.2857142857142857,0.8,0.4999999999999999,0.4390243902439025,1.0
173,0.3125,0.0879629629629629,0.0,0.5714285714285714,0.7333333333333333,0.4583333333333333,0.7560975609756098,0.0
174,0.3125,0.0462962962962962,0.2222222222222222,0.5,1.0,0.2083333333333333,0.9756097560975612,0.0
175,0.3125,0.0694444444444444,0.3333333333333333,0.5,0.6,0.2083333333333333,0.7560975609756098,1.0
176,0.3125,0.0555555555555555,0.0,0.5714285714285714,0.6,0.2083333333333333,0.7317073170731708,0.0
177,0.3125,0.3842592592592592,0.5,0.5714285714285714,0.5333333333333333,0.1249999999999999,0.7317073170731708,1.0
178,0.3125,0.1712962962962962,0.2,0.5714285714285714,0.6,0.1249999999999999,0.5365853658536586,1.0
179,0.3125,0.1574074074074073,0.6,0.5,0.3333333333333333,0.2499999999999999,0.5121951219512195,0.0
180,0.3125,0.2037037037037037,1.0,0.5714285714285714,0.6,0.2499999999999999,0.6341463414634148,0.0
181,0.3125,0.0509259259259259,0.5555555555555556,0.6428571428571428,0.8,0.2499999999999999,0.8292682926829269,0.0
182,0.3125,0.2129629629629629,1.0,0.6428571428571428,0.4666666666666667,0.2916666666666666,0.7317073170731708,0.0
183,0.5625,0.0648148148148148,0.2,0.3571428571428571,0.7333333333333333,0.2499999999999999,0.6341463414634148,0.0
184,0.5625,0.3194444444444444,0.5,0.6428571428571428,0.2,0.1666666666666666,0.6341463414634148,0.0
185,0.5625,0.6157407407407407,0.0,0.5,0.0666666666666666,0.1666666666666666,0.2195121951219512,0.0
186,0.5625,0.0833333333333333,0.625,0.5,0.5333333333333333,0.1666666666666666,0.6341463414634148,1.0
187,0.5625,0.0972222222222222,1.0,0.5,0.2666666666666666,0.2083333333333333,0.4390243902439025,0.0
188,0.5625,0.0694444444444444,0.5,0.5,0.6,0.1666666666666666,0.5609756097560976,0.0
189,0.5625,0.0462962962962962,0.5,0.5714285714285714,0.6666666666666666,0.1666666666666666,0.7073170731707318,1.0
190,0.5625,0.3333333333333333,0.375,0.2857142857142857,0.2,0.2499999999999999,0.4390243902439025,1.0
191,0.5625,0.6481481481481481,1.0,0.5714285714285714,0.2,0.3333333333333333,0.4634146341463415,1.0
192,0.5625,0.7037037037037036,1.0,0.2857142857142857,0.2,0.3333333333333333,0.3414634146341464,1.0
193,0.5625,0.1111111111111111,0.0,0.5714285714285714,0.3333333333333333,0.4166666666666666,0.8048780487804879,0.0
194,0.5625,0.2916666666666666,0.0,0.5714285714285714,0.6666666666666666,0.4583333333333333,0.7317073170731708,1.0
195,0.8125,0.3333333333333333,0.5714285714285714,0.4285714285714286,0.4666666666666667,0.4166666666666666,0.5365853658536586,0.0
196,0.8125,0.0462962962962962,0.6666666666666666,0.7142857142857143,0.7333333333333333,0.3333333333333333,0.902439024390244,0.0
197,0.8125,0.0879629629629629,0.0,0.5,1.0,0.2916666666666666,0.878048780487805,0.0
198,0.8125,0.037037037037037,0.8571428571428571,0.2857142857142857,0.6666666666666666,0.2499999999999999,0.6097560975609757,0.0
199,0.8125,0.7546296296296295,1.0,0.7142857142857143,0.0666666666666666,0.2083333333333333,0.4878048780487805,1.0
200,0.8125,0.3333333333333333,0.5,0.7142857142857143,0.4,0.2083333333333333,0.4634146341463415,1.0
201,0.8125,0.5462962962962963,1.0,0.5,0.3333333333333333,0.2499999999999999,0.5365853658536586,1.0
202,0.8125,0.2546296296296296,0.4444444444444444,0.7142857142857143,0.6,0.3333333333333333,0.6829268292682927,1.0
203,0.8125,0.0092592592592592,0.4,0.7142857142857143,0.8666666666666667,0.375,0.7317073170731708,0.0
204,0.8125,0.0787037037037036,0.6666666666666666,0.8571428571428571,0.7333333333333333,0.3333333333333333,0.6341463414634148,0.0
205,0.875,0.0462962962962962,0.1818181818181818,0.7142857142857143,0.8,0.2916666666666666,0.8048780487804879,0.0
206,0.875,0.0138888888888888,0.5,0.5,0.4666666666666667,0.2499999999999999,0.5121951219512195,0.0
207,0.875,0.3101851851851852,0.6666666666666666,0.2142857142857142,0.6666666666666666,0.0416666666666666,0.7317073170731708,1.0
208,0.875,0.4351851851851852,1.0,0.7142857142857143,0.3333333333333333,0.0416666666666666,0.2926829268292683,1.0
209,0.875,0.0231481481481481,0.3333333333333333,0.3571428571428571,0.8,0.2083333333333333,0.6341463414634148,1.0
210,0.875,0.1898148148148148,0.6,0.3571428571428571,0.5333333333333333,0.2916666666666666,0.6097560975609757,1.0
211,0.875,0.1064814814814814,0.4444444444444444,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.4634146341463415,0.0
212,0.875,0.0462962962962962,0.1666666666666666,0.5714285714285714,0.8,0.4166666666666666,0.7317073170731708,1.0
213,0.875,0.0138888888888888,0.4545454545454545,0.7857142857142857,0.8666666666666667,0.4583333333333333,0.7560975609756098,0.0
214,0.875,0.0324074074074074,0.2222222222222222,0.7142857142857143,0.6,0.375,0.6829268292682927,0.0
215,0.875,0.2546296296296296,0.0,0.2857142857142857,0.4,0.2083333333333333,0.3902439024390244,1.0
216,0.875,0.0462962962962962,0.2307692307692307,0.5,0.7333333333333333,0.2499999999999999,0.8048780487804879,0.0
217,0.875,0.75,0.0,0.4285714285714286,0.2,0.2916666666666666,0.4634146341463415,1.0
218,0.875,0.875,0.0,0.5714285714285714,0.2666666666666666,0.2499999999999999,0.0731707317073171,1.0
219,0.875,0.0138888888888888,0.4166666666666667,0.3571428571428571,0.4,0.4166666666666666,1.0,0.0
220,0.75,0.2962962962962963,1.0,0.3571428571428571,0.4666666666666667,0.4999999999999999,0.5121951219512195,1.0
221,0.75,0.1018518518518518,0.5555555555555556,0.5714285714285714,0.2666666666666666,0.4999999999999999,0.6097560975609757,1.0
222,0.75,0.9537037037037036,1.0,0.5,0.0,0.5416666666666666,0.0,1.0
223,0.75,0.1064814814814814,0.4,0.5714285714285714,0.2666666666666666,0.8333333333333333,0.3902439024390244,1.0
224,0.75,0.8472222222222222,1.0,0.5,0.0666666666666666,0.7916666666666665,0.3170731707317074,1.0
225,0.75,0.037037037037037,0.2142857142857142,0.7857142857142857,0.6666666666666666,1.0,0.7073170731707318,0.0
226,0.75,0.4629629629629629,1.0,0.7142857142857143,0.4,0.7916666666666665,0.4634146341463415,1.0
227,0.75,0.3611111111111111,1.0,0.8571428571428571,0.4,0.7916666666666665,0.6341463414634148,0.0
228,0.75,0.2962962962962963,1.0,0.7857142857142857,0.4,0.4583333333333333,0.5853658536585367,1.0
229,0.75,0.0925925925925925,0.6666666666666666,0.7857142857142857,0.8666666666666667,0.375,0.7804878048780488,0.0
230,0.75,0.0925925925925925,0.5714285714285714,0.8571428571428571,0.4666666666666667,0.1249999999999999,0.8048780487804879,0.0
231,1.0,0.0416666666666666,0.0,0.5714285714285714,0.6,0.2499999999999999,0.5853658536585367,0.0
232,1.0,0.0138888888888888,0.6,0.5714285714285714,0.7333333333333333,0.1249999999999999,0.6341463414634148,0.0
233,1.0,0.3101851851851852,0.0,0.3571428571428571,0.5333333333333333,0.1249999999999999,0.4878048780487805,1.0
234,1.0,0.0,0.2,0.4285714285714286,0.6666666666666666,0.1249999999999999,0.6829268292682927,0.0
235,1.0,0.0555555555555555,0.6,0.7142857142857143,0.6666666666666666,0.0833333333333333,0.7073170731707318,0.0
236,1.0,0.0833333333333333,0.5,0.5714285714285714,0.6666666666666666,0.0833333333333333,0.5853658536585367,0.0
237,1.0,0.0185185185185185,0.75,0.2142857142857142,0.6,0.1666666666666666,0.5609756097560976,0.0
238,1.0,0.1203703703703703,0.8571428571428571,0.4285714285714286,0.4666666666666667,0.1249999999999999,0.7073170731707318,0.0
239,1.0,0.0833333333333333,0.4,0.2142857142857142,0.5333333333333333,0.0833333333333333,0.4878048780487805,1.0
240,1.0,0.0185185185185185,0.6666666666666666,0.2857142857142857,0.8666666666666667,0.2083333333333333,0.6341463414634148,0.0
241,1.0,0.1064814814814814,0.5,0.5714285714285714,0.2666666666666666,0.2083333333333333,0.4146341463414634,1.0
